,zipcode,street_address,person_recovered_from_race,ucr_category
8448,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8449,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8451,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8453,40202,600_W_Jefferson_St,White,Narcotics
8454,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8455,40202,600_W_Jefferson_St,Black,Narcotics
8456,40210,1200_S_16th_St,,Robbery
8457,40202,600_W_Jefferson_St,White,Narcotics
8458,40202,600_W_Jefferson_St,Black,Narcotics
8459,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8460,40202,600_W_Jefferson_St,White,Aggravated_Assault
8461,40219,8100_Acme_Way,,Narcotics
8463,40219,8100_Acme_Way,,Narcotics
8465,40291,8300_Autumnwood_Way,,Narcotics
8470,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8471,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8472,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8473,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8474,40210,2500_W_Burnett_Ave,Black,Aggravated_Assault
8475,40210,1400_Olive_St,Black,Aggravated_Assault
8476,40210,2500_W_Burnett_Ave,Black,Aggravated_Assault
8477,40210,1400_Olive_St,Black,Aggravated_Assault
8478,40213,5200_Cedrus_Cir,Black,Wpns_Law_Violation
8479,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8480,40272,7000_John_Adams_Way,,Counterfeiting
8481,40204,800_Barret_Ave,,Aggravated_Assault
8482,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8483,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8484,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8485,40202,600_W_Jefferson_St,Black,Narcotics
8488,40211,3400_Bohne_Ave,Black,Aggravated_Assault
8489,40202,600_W_Jefferson_St,White,Simple_Assault
8490,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8493,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8496,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8499,40202,600_W_Jefferson_St,White,Stolen_Property
8501,40202,600_W_Jefferson_St,White,Stolen_Property
8503,40202,600_W_Jefferson_St,Black,Stolen_Property
8504,40202,600_W_Jefferson_St,Black,Burglary
8505,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8506,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8507,40202,700_W_Broadway,Black,Wpns_Law_Violation
8508,40202,600_W_Jefferson_St,Black,Narcotics
8510,40202,600_W_Jefferson_St,Black,Narcotics
8512,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8513,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8514,40213,5300_Mildenhall_Way,Black,Counterfeiting
8516,40213,5300_Mildenhall_Way,Black,Counterfeiting
8518,40202,600_W_Jefferson_St,Black,Narcotics
8519,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8520,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8521,40202,600_W_Jefferson_St,White,Intimidation
8522,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8523,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8524,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8525,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8526,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8527,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8528,40258,6600_Sylvania_Rd,,Counterfeiting
8529,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8530,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8531,40206,1000_E_Jefferson_St,White,Aggravated_Assault
8532,40202,600_W_Jefferson_St,Black,Burglary
8534,40202,600_W_Jefferson_St,Black,Burglary
8536,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8537,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8538,40202,600_W_Jefferson_St,Black,Simple_Assault
8539,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8540,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8541,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8542,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8543,40202,400_S_6th_St,Black,Aggravated_Assault
8544,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8545,40202,600_W_Jefferson_St,White,Aggravated_Assault
8546,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8547,40212,2400_Bank_St,Black,Wpns_Law_Violation
8548,40202,600_W_Jefferson_St,Black,Theft_Other
8549,40202,600_W_Jefferson_St,White,Fraud
8550,40202,600_W_Jefferson_St,Black,Narcotics
8551,40202,600_W_Jefferson_St,White,Burglary
8554,40202,600_W_Jefferson_St,White,Burglary
8557,40202,600_W_Jefferson_St,White,Burglary
8560,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8561,40202,600_W_Jefferson_St,White,All_Other_Offenses
8562,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8563,40216,3200_Elane_Dr,Black,Aggravated_Assault
8564,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8565,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8566,40206,1500_Frankfort_Ave,Black,Robbery
8567,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8568,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8569,40202,600_W_Jefferson_St,Black,Narcotics
8570,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8571,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8572,40202,600_W_Jefferson_St,Hispanic,Wpns_Law_Violation
8573,40211,2700_Greenwood_Ave,Black,Aggravated_Assault
8574,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8575,40202,600_W_Jefferson_St,White,Robbery
8576,40202,600_W_Jefferson_St,White,Narcotics_Equip
8577,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8578,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8579,40202,600_W_Jefferson_St,Hispanic,Narcotics
8580,40215,1400_Oakwood_Ave,,Stolen_Property
8581,40202,600_W_Jefferson_St,White,Narcotics
8582,40202,600_W_Jefferson_St,Black,Intimidation
8583,40202,600_W_Jefferson_St,Black,Robbery
8585,40202,600_W_Jefferson_St,Black,Robbery
8587,40202,600_W_Jefferson_St,White,Burglary
8588,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8589,40203,500_W_Ormsby_Ave,,Wpns_Law_Violation
8591,40203,500_W_Ormsby_Ave,,Wpns_Law_Violation
8593,40202,600_W_Jefferson_St,White,Narcotics
8602,40202,600_W_Jefferson_St,White,Narcotics
8603,40202,600_W_Jefferson_St,White,Narcotics
8605,40202,600_W_Jefferson_St,White,Narcotics
8606,40202,600_W_Jefferson_St,White,Narcotics
8609,40202,600_W_Jefferson_St,White,Narcotics
8611,40202,600_W_Jefferson_St,White,Narcotics
8612,40202,600_W_Jefferson_St,White,Narcotics
8614,40202,600_W_Jefferson_St,White,Narcotics
8615,40202,600_W_Jefferson_St,White,Narcotics
8618,40202,600_W_Jefferson_St,White,Narcotics
8620,40202,600_W_Jefferson_St,White,Narcotics
8629,40202,600_W_Jefferson_St,White,Narcotics
8638,40202,600_W_Jefferson_St,White,Narcotics
8647,40202,600_W_Jefferson_St,White,Narcotics
8656,40202,600_W_Jefferson_St,White,Narcotics
8665,40202,600_W_Jefferson_St,White,Narcotics
8674,40202,600_W_Jefferson_St,Black,Counterfeiting
8678,40202,600_W_Jefferson_St,Black,Counterfeiting
8682,40202,600_W_Jefferson_St,Black,Counterfeiting
8686,40202,600_W_Jefferson_St,Black,Counterfeiting
8691,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8692,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8695,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8698,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8701,40202,600_W_Jefferson_St,White,Narcotics
8702,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8704,40209,4300_Crittenden_Dr,White,Robbery
8705,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8706,40215,3600_Dena_Dr,White,Aggravated_Assault
8708,40215,3600_Dena_Dr,White,Aggravated_Assault
8710,40203,400_S_20th_St,Black,Wpns_Law_Violation
8711,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8712,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8713,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8714,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8715,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8716,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8717,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8718,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8720,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8721,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8722,40202,600_W_Jefferson_St,,Aggravated_Assault
8723,40211,1100_Plato_Ter,,Aggravated_Assault
8724,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8725,40229,6900_John_Paul_Ln,Black,Wpns_Law_Violation
8727,40229,6900_John_Paul_Ln,Black,Wpns_Law_Violation
8729,40215,1500_Oleanda_Ct,White,Wpns_Law_Violation
8732,40215,1500_Oleanda_Ct,White,Wpns_Law_Violation
8735,40215,1500_Oleanda_Ct,White,Wpns_Law_Violation
8738,40202,600_W_Jefferson_St,Black,Stolen_Property
8740,40202,600_W_Jefferson_St,Black,Stolen_Property
8742,40202,600_W_Jefferson_St,Black,Narcotics
8745,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8746,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8747,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8750,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8753,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8754,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8755,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8756,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8757,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8759,40210,2700_W_Broadway,Black,Theft_Other
8760,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8761,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8762,40202,600_W_Jefferson_St,,Stolen_Property
8763,40202,600_W_Jefferson_St,White,Stolen_Property
8766,40202,600_W_Jefferson_St,Black,Stolen_Property
8769,40202,600_W_Jefferson_St,White,Stolen_Property
8772,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8773,40210,1700_W_Hill_St,,Wpns_Law_Violation
8774,40202,600_W_Jefferson_St,Black,Narcotics
8775,40202,600_W_Jefferson_St,White,Aggravated_Assault
8776,40212,600_W_Jefferson_St,Black,Wpns_Law_Violation
8777,40212,600_W_Jefferson_St,Black,Wpns_Law_Violation
8778,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8780,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8783,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8784,40202,600_W_Jefferson_St,White,Aggravated_Assault
8785,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8786,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8787,40202,600_E_Jefferson_St,,Wpns_Law_Violation
8788,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8789,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8791,40202,600_W_Jefferson_St,White,Robbery
8792,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8793,40202,600_W_Jefferson_St,,Aggravated_Assault
8794,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8795,40202,600_W_Jefferson_St,White,Burglary
8796,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8798,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8800,40212,200_N_25th_St,Black,Aggravated_Assault
8801,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8802,40202,600_W_Jefferson_St,White,Aggravated_Assault
8803,40272,12700_E_Orell_Rd,,Narcotics
8804,40210,1800_Burwell_Ave,Black,Aggravated_Assault
8805,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8806,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8809,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8812,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8815,40202,600_W_Jefferson_St,Black,Stolen_Property
8816,40202,600_W_Jefferson_St,,Narcotics
8817,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8819,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8821,40202,600_W_Jefferson_St,Black,Burglary
8822,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8825,,400_N_29th_St,Black,Robbery
8826,40202,600_W_Jefferson_St,Black,Narcotics
8827,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8828,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8829,40206,1500_Frankfort_Ave,,Burglary
8830,40215,3600_Craig_Ave,Black,Wpns_Law_Violation
8831,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8833,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8835,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8837,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8838,40202,600_W_Jefferson_St,,Accidental_Shooting
8839,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8840,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8841,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8842,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8843,40202,600_W_Jefferson_St,White,Narcotics
8844,40241,9900_Wyncliff_Ct,,All_Other_Offenses
8846,40241,9900_Wyncliff_Ct,,All_Other_Offenses
8848,40211,3100_Grand_Ave,Black,Stolen_Property
8849,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8850,40202,600_W_Jefferson_St,Black,Stolen_Property
8851,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8852,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8853,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8854,40204,800_Barret_Ave,Black,Aggravated_Assault
8855,40202,600_W_Jefferson_St,White,Aggravated_Assault
8856,40202,1500_Frankfort_Ave,White,Aggravated_Assault
8857,40206,600_W_Jefferson_St,White,Aggravated_Assault
8858,40206,1500_Frankfort_Ave,White,Aggravated_Assault
8859,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8860,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8861,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8862,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8863,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8864,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8865,40202,600_W_Jefferson_St,Black,Narcotics
8869,40202,600_W_Jefferson_St,Black,Narcotics
8873,40202,600_W_Jefferson_St,Black,Narcotics
8877,40202,600_W_Jefferson_St,Black,Narcotics
8881,40202,600_W_Jefferson_St,Black,Narcotics
8882,,600_W_Jefferon_St,Black,Family_Offenses
8883,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8884,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8885,40202,600_W_Jefferson_St,,Aggravated_Assault
8886,40202,600_W_Jefferson_St,,Narcotics
8887,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8888,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8889,40203,500_Caldwell_St,,Aggravated_Assault
8890,40202,400_S_20th_St,Black,Aggravated_Assault
8891,40202,600_W_Jefferson_St,,Aggravated_Assault
8892,40203,400_S_20th_St,Black,Aggravated_Assault
8893,40203,600_W_Jefferson_St,Black,Aggravated_Assault
8894,40202,600_W_Jefferson_St,,Narcotics
8895,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8896,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8897,40229,11600_Maple_Way,Black,Robbery
8899,40229,11600_Maple_Way,Black,Robbery
8901,40202,600_W_Jefferson_St,,Narcotics
8902,40202,600_W_Jefferson_St,,Narcotics
8903,40211,3100_Hale_Ave,Black,Wpns_Law_Violation
8904,40213,5200_Yew_Ln,,Narcotics
8909,40213,5200_Yew_Ln,,Narcotics
8914,40213,5200_Yew_Ln,,Narcotics
8919,40213,5200_Yew_Ln,,Narcotics
8924,40213,5200_Yew_Ln,,Narcotics
8929,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8930,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8931,40202,600_W_Jefferson_St,Black,Narcotics
8933,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8934,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8935,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8936,40202,600_W_Jefferson_St,White,Narcotics
8937,40202,600_W_Jefferson_St,White,Stolen_Property
8938,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8939,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8940,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8941,40204,1000_Bardstown_Rd,,Narcotics
8942,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8943,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8944,40202,600_W_Jefferson_St,,Counterfeiting
8945,,0_W_Market_St,,Wpns_Law_Violation
8946,40202,600_W_Jefferson_St,,Narcotics
8947,40202,600_W_Jefferson_St,White,Aggravated_Assault
8948,40202,600_W_Jefferson_St,Black,Robbery
8949,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8950,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8951,40202,600_W_Jefferson_St,White,Simple_Assault
8952,40202,600_W_Jefferson_St,Black,Narcotics
8953,40202,600_W_Jefferson_St,Black,Narcotics
8955,40202,600_W_Jefferson_St,Black,Narcotics
8958,40202,600_W_Jefferson_St,Black,Narcotics
8961,40202,600_W_Jefferson_St,Black,Narcotics
8962,40258,7000_Beechland_Ave,,Wpns_Law_Violation
8963,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8965,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8966,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8967,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8968,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8971,40203,1000_S_Preston_St,,Wpns_Law_Violation
8972,40202,3000_Kendrick_Ct,,Aggravated_Assault
8973,40202,600_W_Jefferson_St,,Aggravated_Assault
8974,40213,3000_Kendrick_Ct,,Aggravated_Assault
8975,40213,600_W_Jefferson_St,,Aggravated_Assault
8976,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8977,40202,600_W_Jefferson_St,White,Robbery
8978,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8979,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8981,40202,600_W_Jefferson_St,,Wpns_Law_Violation
8982,40202,600_W_Jefferson_St,Black,Stolen_Property
8983,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
8984,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8985,40215,1700_Liberty_Bell_Way,Black,Wpns_Law_Violation
8986,40210,2300_W_Gaulbert_Ave,,Wpns_Law_Violation
8987,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8988,40202,600_W_Jefferson_St,White,Counterfeiting
8989,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
8992,,2200_West_Broadway,Black,Burglary
8993,40211,2500_W_Madison_St,,Narcotics
8994,40218,5400_Ripple_Ln,,Wpns_Law_Violation
8996,40218,5400_Ripple_Ln,,Wpns_Law_Violation
8998,40202,600_W_Jefferson_St,Black,Aggravated_Assault
8999,40202,600_W_Jefferson_St,Black,Stolen_Property
9000,,200_N_Juneau_Dr,Black,Aggravated_Assault
9002,,200_N_Juneau_Dr,Black,Aggravated_Assault
9004,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9008,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9012,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9016,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9020,40202,600_W_Jefferson_St,Black,Aggravated_Assault
9021,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9022,40202,600_W_Jefferson_St,Black,Narcotics
9023,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9024,40202,600_W_Jefferson_St,White,Aggravated_Assault
9025,40211,700_Cecil_Ave,,Aggravated_Assault
9026,40202,600_W_Jefferson_St,Black,Theft_Other
9027,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9028,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9029,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9031,40216,5500_Mcdeane_Rd,,Aggravated_Assault
9032,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9034,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9035,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9036,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9037,40202,600_W_Jefferson_St,,Narcotics
9038,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
9039,40202,600_W_Jefferson_St,,Narcotics
9040,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9041,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9042,40202,600_W_Jefferson_St,,Aggravated_Assault
9043,40258,5000_Maryman_Rd,Black,Wpns_Law_Violation
9044,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9046,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9048,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9049,40202,600_W_Jefferson_St,Black,Narcotics
9050,40214,3300_Renwood_Blvd,Black,Wpns_Law_Violation
9051,40258,600_W_Jefferson_St,Black,Narcotics
9052,40258,5300_W_Pages_Ln,Black,Narcotics
9056,40202,600_W_Jefferson_St,,Narcotics
9057,40202,5300_W_Pages_Ln,Black,Narcotics
9061,40202,600_W_Jefferson_St,,Narcotics
9062,40202,5300_W_Pages_Ln,Black,Narcotics
9066,40202,600_W_Jefferson_St,,Narcotics
9067,40202,5300_W_Pages_Ln,Black,Narcotics
9071,40202,600_W_Jefferson_St,,Narcotics
9072,40202,5300_W_Pages_Ln,Black,Narcotics
9076,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9077,40202,600_W_Jefferson_St,,Aggravated_Assault
9078,40202,600_W_Jefferson_St,Black,Aggravated_Assault
9079,40210,1600_S_13th_St,Black,Wpns_Law_Violation
9080,40202,600_W_Jefferson_St,Black,Narcotics
9081,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9082,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
9083,40202,600_W_Jefferson_St,Black,Robbery
9084,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9085,40203,1000_W_Broadway,White,Aggravated_Assault
9086,40203,1900_W_Madison_St,,Wpns_Law_Violation
9087,40241,3500_Chamberlain_Ln,Black,Wpns_Law_Violation
9088,40222,5000_Sunset_Ct,,Aggravated_Assault
9090,40222,5000_Sunset_Ct,,Aggravated_Assault
9093,40217,1200_Goss_Ave,,Wpns_Law_Violation
9095,40217,1200_Goss_Ave,,Wpns_Law_Violation
9097,40229,5700_Locust_Way,White,Aggravated_Assault
9098,40211,600_S_35th_St,,Narcotics
9099,40202,600_W_Jefferson_St,Black,Robbery
9100,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9101,40202,600_W_Jefferson_St,,Narcotics
9102,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9105,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9106,40213,900_Honeysuckle_Way,White,Narcotics
9107,40203,1100_S_2nd_St,Black,Wpns_Law_Violation
9108,40211,3400_Bohne_Ave,Black,Aggravated_Assault
9109,40202,600_W_Jefferson_St,Black,Narcotics
9110,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9111,40214,8100_National_Tpke,White,Fraud
9114,40202,600_W_Jefferson_St,Black,Stolen_Property
9123,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9124,40202,600_W_Jefferson_St,,Stolen_Property
9125,,600_W_Jefferson_St,,Wpns_Law_Violation
9127,,600_W_Jefferson_St,,Wpns_Law_Violation
9129,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9130,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9133,40210,2100_W_Hill_St,Black,Wpns_Law_Violation
9134,40212,2300_W_Muhammad_Ali_Blvd,Black,Aggravated_Assault
9135,40211,2800_W_Kentucky_St,Black,Wpns_Law_Violation
9136,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9137,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9138,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9139,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9143,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9144,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9145,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
9146,40202,600_W_Jefferson_St,,Narcotics
9147,40202,600_W_Jefferson_St,Black,Narcotics
9148,40202,600_W_Jefferson_St,Black,Stolen_Property
9149,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9151,40202,600_W_Jefferson_St,,Wpns_Law_Violation
9153,40218,4700_Roxann_Blvd,White,Simple_Assault
9154,40202,600_W_Jefferson_St,,Wpns_Law_Violation
